"member_id","party","state","member","last_name","first_name","alias"
"C001083","Democratic","Delaware","Carney, John C., Jr.","Carney"," John C.",NA
"C000165","Republican","New York","Carney, William","Carney"," William",NA
"C000174","Democratic","Delaware","Carper, Thomas R.","Carper"," Thomas R.",NA
"C000178","Democratic","Michigan","Carr, Bob","Carr"," Bob",NA
"C001072","Democratic","Indiana","Carson, André","Carson"," André",NA
"C001044","Democratic","Oklahoma","Carson, Brad","Carson"," Brad",NA
"C000191","Democratic","Indiana","Carson, Julia","Carson"," Julia",NA
"C001103","Republican","Georgia","Carter, Earl L. ""Buddy""","Carter"," Earl L. ""Buddy""",NA
"C001051","Republican","Texas","Carter, John R.","Carter"," John R.",NA
"C000201","Republican","Kentucky","Carter, Tim Lee","Carter"," Tim Lee",NA
"C001125","Democratic","Louisiana","Carter, Troy A.","Carter"," Troy A.",NA
"C001090","Democratic","Pennsylvania","Cartwright, Matt","Cartwright"," Matt",NA
"C001131","Democratic","Texas","Casar, Greg","Casar"," Greg",NA
"C000220","Republican","New Jersey","Case, Clifford P.","Case"," Clifford P.",NA
"C001055","Democratic","Hawaii","Case, Ed","Case"," Ed",NA
"C000228","Democratic","Texas","Casey, Bob","Casey"," Bob",NA
"C001070","Democratic","Pennsylvania","Casey, Robert P., Jr.","Casey"," Robert P.",NA
"C001075","Republican","Louisiana","Cassidy, Bill","Cassidy"," Bill",NA
"C001117","Democratic","Illinois","Casten, Sean","Casten"," Sean",NA
"C000243","Republican","Delaware","Castle, Michael N.","Castle"," Michael N.",NA
"C001066","Democratic","Florida","Castor, Kathy","Castor"," Kathy",NA
"C001091","Democratic","Texas","Castro, Joaquin","Castro"," Joaquin",NA
"C000261","Democratic","Nebraska","Cavanaugh, John J.","Cavanaugh"," John J.",NA
"C001104","Republican","North Carolina","Cawthorn, Madison","Cawthorn"," Madison",NA
"C001073","Democratic","Louisiana","Cazayoux, Donald J., Jr.","Cazayoux"," Donald J.",NA
"C000263","Republican","Michigan","Cederberg, Elford A.","Cederberg"," Elford A.",NA
"C000266","Republican","Ohio","Chabot, Steve","Chabot"," Steve",NA
"C000269","Republican","Rhode Island","Chafee, John H.","Chafee"," John H.",NA
"C001040","Republican","Rhode Island","Chafee, Lincoln","Chafee"," Lincoln",NA
"C001076","Republican","Utah","Chaffetz, Jason","Chaffetz"," Jason",NA
"C000275","Republican","Michigan","Chamberlain, Charles E.","Chamberlain"," Charles E.",NA
"C000286","Republican","Georgia","Chambliss, Saxby","Chambliss"," Saxby",NA
"C001058","Democratic","Kentucky","Chandler, Ben","Chandler"," Ben",NA
"C000293","Republican","Washington","Chandler, Rod D.","Chandler"," Rod D.",NA
"C000312","Democratic","Texas","Chapman, Jim","Chapman"," Jim",NA
"C000321","Democratic","Florida","Chappell, Bill, Jr.","Chappell"," Bill",NA
"C000322","Republican","California","Chappie, Eugene A.","Chappie"," Eugene A.",NA
"C001135","Republican","Oregon","Chavez-DeRemer, Lori","Chavez-DeRemer"," Lori",NA
"C000344","Republican","Wyoming","Cheney, Dick","Cheney"," Dick",NA
"C001109","Republican","Wyoming","Cheney, Liz","Cheney"," Liz",NA
"C000345","Republican","Idaho","Chenoweth-Hage, Helen","Chenoweth-Hage"," Helen",NA
"C001127","Democratic","Florida","Cherfilus-McCormick, Sheila","Cherfilus-McCormick"," Sheila",NA
"C001100","Republican","New Jersey","Chiesa, Jeff","Chiesa"," Jeff",NA
"C001074","Democratic","Mississippi","Childers, Travis","Childers"," Travis",NA
"C000356","Democratic","Florida","Chiles, Lawton","Chiles"," Lawton",NA
"C000371","Democratic","New York","Chisholm, Shirley","Chisholm"," Shirley",NA
"C001052","Republican","Indiana","Chocola, Chris","Chocola"," Chris",NA
"C000380","Democratic","Virgin Islands","Christensen, Donna M.","Christensen"," Donna M.",NA
"C000377","Republican","Nebraska","Christensen, Jon","Christensen"," Jon",NA
"C000385","Republican","Michigan","Chrysler, Dick","Chrysler"," Dick",NA
"C001080","Democratic","California","Chu, Judy","Chu"," Judy",NA
"C000388","Democratic","Idaho","Church, Frank","Church"," Frank",NA
"C001084","Democratic","Rhode Island","Cicilline, David N.","Cicilline"," David N.",NA
"C001133","Republican","Arizona","Ciscomani, Juan","Ciscomani"," Juan",NA
"C001123","Democratic","California","Cisneros, Gilbert Ray, Jr.","Cisneros"," Gilbert Ray",NA
"C000409","Republican","Ohio","Clancy, Donald D.","Clancy"," Donald D.",NA
"C000448","Democratic","Iowa","Clark, Dick","Clark"," Dick",NA
"C000431","Democratic","Pennsylvania","Clark, Frank M.","Clark"," Frank M.",NA
"C001101","Democratic","Massachusetts","Clark, Katherine M.","Clark"," Katherine M.",NA
"C001085","Democratic","Michigan","Clarke, Hansen","Clarke"," Hansen",NA
"C000462","Democratic","North Carolina","Clarke, James McC.","Clarke"," James McC.",NA
"C001067","Democratic","New York","Clarke, Yvette D.","Clarke"," Yvette D.",NA
"C000475","Republican","California","Clausen, Don H.","Clausen"," Don H.",NA
"C001102","Republican","Florida","Clawson, Curt","Clawson"," Curt",NA
"C000476","Republican","California","Clawson, Del","Clawson"," Del",NA
"C001049","Democratic","Missouri","Clay, Wm. Lacy","Clay"," Wm. Lacy",NA
"C000494","Democratic","North Carolina","Clayton, Eva M.","Clayton"," Eva M.",NA
"C001061","Democratic","Missouri","Cleaver, Emanuel","Cleaver"," Emanuel",NA
"C001034","Democratic","Georgia","Cleland, Max","Cleland"," Max",NA
"C000503","Democratic","Tennessee","Clement, Bob","Clement"," Bob",NA
"C000512","Republican","New Hampshire","Cleveland, James C.","Cleveland"," James C.",NA
"C001118","Republican","Virginia","Cline, Ben","Cline"," Ben",NA
"C000523","Republican","Pennsylvania","Clinger, William F., Jr.","Clinger"," William F.",NA
"C001041","Democratic","New York","Clinton, Hillary Rodham","Clinton"," Hillary Rodham",NA
"C001115","Republican","Texas","Cloud, Michael","Cloud"," Michael",NA
"C000537","Democratic","South Carolina","Clyburn, James E.","Clyburn"," James E.",NA
"C001116","Republican","Georgia","Clyde, Andrew S.","Clyde"," Andrew S.",NA
"C000542","Republican","Indiana","Coats, Daniel","Coats"," Daniel",NA
"C000555","Republican","North Carolina","Cobey, William W.","Cobey"," William W.",NA
"C000556","Republican","North Carolina","Coble, Howard","Coble"," Howard",NA
"C000560","Republican","Oklahoma","Coburn, Tom","Coburn"," Tom",NA
"C000567","Republican","Mississippi","Cochran, Thad","Cochran"," Thad",NA
"C000581","Democratic","California","Coelho, Anthony Lee","Coelho"," Anthony Lee",NA
"C001077","Republican","Colorado","Coffman, Mike","Coffman"," Mike",NA
"C001068","Democratic","Tennessee","Cohen, Steve","Cohen"," Steve",NA
"C000598","Republican","Maine","Cohen, William S.","Cohen"," William S.",NA
"C001053","Republican","Oklahoma","Cole, Tom","Cole"," Tom",NA
"C000618","Republican","Missouri","Coleman, E. Thomas","Coleman"," E. Thomas",NA
"C001057","Republican","Minnesota","Coleman, Norm","Coleman"," Norm",NA
"C000621","Democratic","Texas","Coleman, Ronald D.","Coleman"," Ronald D.",NA
"C000629","Republican","Illinois","Collier, Harold R.","Collier"," Harold R.",NA
"C000633","Democratic","Michigan","Collins, Barbara-Rose","Collins"," Barbara-Rose",NA
"C000634","Democratic","Illinois","Collins, Cardiss","Collins"," Cardiss",NA
"C001092","Republican","New York","Collins, Chris","Collins"," Chris",NA
"C001093","Republican","Georgia","Collins, Doug","Collins"," Doug",NA
"C000638","Republican","Texas","Collins, James M.","Collins"," James M.",NA
"C000640","Republican","Georgia","Collins, Mac","Collins"," Mac",NA
"C001129","Republican","Georgia","Collins, Mike","Collins"," Mike",NA
"C001035","Republican","Maine","Collins, Susan M.","Collins"," Susan M.",NA
"C000646","Democratic","Puerto Rico","Colorado, Antonio","Colorado"," Antonio",NA
"C000653","Republican","Texas","Combest, Larry","Combest"," Larry",NA
"C001108","Republican","Kentucky","Comer, James","Comer"," James",NA
"C001105","Republican","Virginia","Comstock, Barbara","Comstock"," Barbara",NA
"C000666","Republican","New York","Conable, Barber B., Jr.","Conable"," Barber B.",NA
"C001062","Republican","Texas","Conaway, K. Michael","Conaway"," K. Michael",NA
"C000670","Democratic","California","Condit, Gary A.","Condit"," Gary A.",NA
"C000682","Republican","Arizona","Conlan, John B.","Conlan"," John B.",NA
"C001078","Democratic","Virginia","Connolly, Gerald E.","Connolly"," Gerald E.",NA
"C000705","Democratic","North Dakota","Conrad, Kent","Conrad"," Kent",NA
"C000709","Republican","Massachusetts","Conte, Silvio O.","Conte"," Silvio O.",NA
"C001128","Republican","California","Conway, Connie","Conway"," Connie",NA
"C000714","Democratic","Michigan","Conyers, John, Jr.","Conyers"," John",NA
"C000721","Republican","Kentucky","Cook, Marlow W.","Cook"," Marlow W.",NA
"C000722","Republican","Utah","Cook, Merrill","Cook"," Merrill",NA
"C001094","Republican","California","Cook, Paul","Cook"," Paul",NA
"C000735","Republican","Louisiana","Cooksey, John","Cooksey"," John",NA
"C000737","Republican","Oregon","Cooley, Wes","Cooley"," Wes",NA
"C001088","Democratic","Delaware","Coons, Christopher A.","Coons"," Christopher A.",NA
"C000754","Democratic","Tennessee","Cooper, Jim","Cooper"," Jim",NA
"C000767","Democratic","Arizona","Coppersmith, Sam","Coppersmith"," Sam",NA
"C000773","Republican","Illinois","Corcoran, Tom","Corcoran"," Tom",NA
"C001071","Republican","Tennessee","Corker, Bob","Corker"," Bob",NA
"C000780","Democratic","California","Corman, James C.","Corman"," James C.",NA
"C000782","Democratic","Wisconsin","Cornell, Robert J.","Cornell"," Robert J.",NA
"C000787","Democratic","Indiana","Cornwell, David L.","Cornwell"," David L.",NA
"C001056","Republican","Texas","Cornyn, John","Cornyn"," John",NA
"C000788","Independent","Puerto Rico","Corrada, Baltasar","Corrada"," Baltasar",NA
"C001110","Democratic","California","Correa, J. Luis","Correa"," J. Luis",NA
"C001113","Democratic","Nevada","Cortez Masto, Catherine","Cortez Masto"," Catherine",NA
"C001042","Democratic","New Jersey","Corzine, Jon S.","Corzine"," Jon S.",NA
"C001059","Democratic","California","Costa, Jim","Costa"," Jim",NA
"C000794","Democratic","Illinois","Costello, Jerry F.","Costello"," Jerry F.",NA
"C001106","Republican","Pennsylvania","Costello, Ryan A.","Costello"," Ryan A.",NA
"C000799","Democratic","Connecticut","Cotter, William R.","Cotter"," William R.",NA
"C000802","Republican","New Hampshire","Cotton, Norris","Cotton"," Norris",NA
"C001095","Republican","Arkansas","Cotton, Tom","Cotton"," Tom",NA
"C000807","Republican","Pennsylvania","Coughlin, Lawrence","Coughlin"," Lawrence",NA
"C000809","Republican","New Jersey","Courter, Jim","Courter"," Jim",NA
"C001069","Democratic","Connecticut","Courtney, Joe","Courtney"," Joe",NA
"C000813","Republican","Georgia","Coverdell, Paul","Coverdell"," Paul",NA
"C001099","Democratic","Massachusetts","Cowan, William M.","Cowan"," William M.",NA
"C000830","Republican","California","Cox, Christopher","Cox"," Christopher",NA
"C000836","Democratic","Illinois","Cox, John W., Jr.","Cox"," John W.",NA
"C001124","Democratic","California","Cox, TJ","Cox"," TJ",NA
"C000845","Republican","Pennsylvania","Coyne, James K.","Coyne"," James K.",NA
"C000846","Democratic","Pennsylvania","Coyne, William J.","Coyne"," William J.",NA
"C001119","Democratic","Minnesota","Craig, Angie","Craig"," Angie",NA
"C000858","Republican","Idaho","Craig, Larry E.","Craig"," Larry E.",NA
"C001096","Republican","North Dakota","Cramer, Kevin","Cramer"," Kevin",NA
"C000871","Republican","Illinois","Crane, Daniel B.","Crane"," Daniel B.",NA
"C001132","Republican","Arizona","Crane, Elijah","Crane"," Elijah",NA
"C000873","Republican","Illinois","Crane, Philip M.","Crane"," Philip M.",NA
"C000877","Democratic","California","Cranston, Alan","Cranston"," Alan",NA
"C000880","Republican","Idaho","Crapo, Mike","Crapo"," Mike",NA
"C001086","Republican","Minnesota","Cravaack, Chip","Cravaack"," Chip",NA
"C001087","Republican","Arkansas","Crawford, Eric A. ""Rick""","Crawford"," Eric A. ""Rick""",NA
"C000903","Republican","Ohio","Cremeans, Frank A.","Cremeans"," Frank A.",NA
"C001045","Republican","Florida","Crenshaw, Ander","Crenshaw"," Ander",NA
"C001120","Republican","Texas","Crenshaw, Dan","Crenshaw"," Dan",NA
"C001111","Democratic","Florida","Crist, Charlie","Crist"," Charlie",NA
"C001081","Democratic","Pennsylvania","Critz, Mark S.","Critz"," Mark S.",NA
"C000919","Democratic","Michigan","Crockett, George W., Jr.","Crockett"," George W.",NA
"C001130","Democratic","Texas","Crockett, Jasmine","Crockett"," Jasmine",NA
"C000925","Republican","Massachusetts","Cronin, Paul W.","Cronin"," Paul W.",NA
"C001121","Democratic","Colorado","Crow, Jason","Crow"," Jason",NA
"C001038","Democratic","New York","Crowley, Joseph","Crowley"," Joseph",NA
"C001098","Republican","Texas","Cruz, Ted","Cruz"," Ted",NA
"C000962","Republican","Wyoming","Cubin, Barbara","Cubin"," Barbara",NA
"C001063","Democratic","Texas","Cuellar, Henry","Cuellar"," Henry",NA
"C001048","Republican","Texas","Culberson, John Abney","Culberson"," John Abney",NA
"C000979","Democratic","Iowa","Culver, John C.","Culver"," John C.",NA
"C000984","Democratic","Maryland","Cummings, Elijah E.","Cummings"," Elijah E.",NA
"C001122","Democratic","South Carolina","Cunningham, Joe","Cunningham"," Joe",NA
"C001107","Republican","Florida","Curbelo, Carlos","Curbelo"," Carlos",NA
"C001089","Democratic","Michigan","Curson, David Alan","Curson"," David Alan",NA
"C001006","Republican","Nebraska","Curtis, Carl T.","Curtis"," Carl T.",NA
"C001114","Republican","Utah","Curtis, John R.","Curtis"," John R.",NA
"D000018","Republican","New York","D'Amato, Alfonse","D'Amato"," Alfonse",NA
"D000017","Democratic","New Hampshire","D'Amours, Norman E.","D'Amours"," Norman E.",NA
"D000632","Republican","New York","D'Esposito, Anthony","D'Esposito"," Anthony",NA
"D000608","Democratic","Pennsylvania","Dahlkemper, Kathleen A.","Dahlkemper"," Kathleen A.",NA
"D000618","Republican","Montana","Daines, Steve","Daines"," Steve",NA
"D000030","Republican","Missouri","Danforth, John C.","Danforth"," John C.",NA
"D000037","Republican","Virginia","Daniel, Robert W., Jr.","Daniel"," Robert W.",NA
"D000041","Democratic","New Jersey","Daniels, Dominick V.","Daniels"," Dominick V.",NA
"D000043","Democratic","California","Danielson, George E.","Danielson"," George E.",NA
"D000044","Republican","California","Dannemeyer, William E.","Dannemeyer"," William E.",NA
"D000046","Democratic","Missouri","Danner, Pat","Danner"," Pat",NA
"D000064","Democratic","South Dakota","Daschle, Thomas A.","Daschle"," Thomas A.",NA
"D000065","Republican","Nebraska","Daub, Hal","Daub"," Hal",NA
"D000629","Democratic","Kansas","Davids, Sharice","Davids"," Sharice",NA
"D000626","Republican","Ohio","Davidson, Warren","Davidson"," Warren",NA
"D000602","Democratic","Alabama","Davis, Artur","Davis"," Artur",NA
"D000096","Democratic","Illinois","Davis, Danny K.","Davis"," Danny K.",NA
"D000606","Republican","Tennessee","Davis, David","Davis"," David",NA
"D000230","Democratic","North Carolina","Davis, Donald G.","Davis"," Donald G.",NA
"D000603","Republican","Kentucky","Davis, Geoff","Davis"," Geoff",NA
"D000102","Republican","Wisconsin","Davis, Glenn R.","Davis"," Glenn R.",NA
"D000106","Republican","Illinois","Davis, Jack","Davis"," Jack",NA
"D000114","Democratic","Florida","Davis, Jim","Davis"," Jim",NA
"D000597","Republican","Virginia","Davis, Jo Ann","Davis"," Jo Ann",NA
"D000122","Democratic","Georgia","Davis, John W.","Davis"," John W.",NA
"D000599","Democratic","Tennessee","Davis, Lincoln","Davis"," Lincoln",NA
"D000125","Democratic","South Carolina","Davis, Mendel J.","Davis"," Mendel J.",NA
"D000131","Republican","Michigan","Davis, Robert W.","Davis"," Robert W.",NA
"D000619","Republican","Illinois","Davis, Rodney","Davis"," Rodney",NA
"D000598","Democratic","California","Davis, Susan A.","Davis"," Susan A.",NA
"D000136","Republican","Virginia","Davis, Tom","Davis"," Tom",NA
"D000596","Democratic","Minnesota","Dayton, Mark","Dayton"," Mark",NA
"D000594","Republican","Texas","De La Cruz, Monica","De La Cruz"," Monica",NA
"D000203","Democratic","Texas","de la Garza, E.","de la Garza"," E.",NA
"D000209","Democratic","Virgin Islands","de Lugo, Ron","de Lugo"," Ron",NA
"D000168","Republican","Georgia","Deal, Nathan","Deal"," Nathan",NA
"D000631","Democratic","Pennsylvania","Dean, Madeleine","Dean"," Madeleine",NA
"D000183","Republican","Indiana","Deckard, Joel","Deckard"," Joel",NA
"D000185","Democratic","Arizona","DeConcini, Dennis","DeConcini"," Dennis",NA
"D000191","Democratic","Oregon","DeFazio, Peter A.","DeFazio"," Peter A.",NA
"D000197","Democratic","Colorado","DeGette, Diana","DeGette"," Diana",NA
"D000210","Democratic","Massachusetts","Delahunt, Bill","Delahunt"," Bill",NA
"D000211","Democratic","New York","Delaney, James J.","Delaney"," James J.",NA
"D000620","Democratic","Maryland","Delaney, John K.","Delaney"," John K.",NA
"D000216","Democratic","Connecticut","DeLauro, Rosa L.","DeLauro"," Rosa L.",NA
"D000217","Republican","Texas","DeLay, Tom","DeLay"," Tom",NA
"D000617","Democratic","Washington","DelBene, Suzan K.","DelBene"," Suzan K.",NA
"D000630","Democratic","New York","Delgado, Antonio","Delgado"," Antonio",NA
"D000220","Republican","Oregon","Dellenback, John","Dellenback"," John",NA
"D000222","Democratic","California","Dellums, Ronald V.","Dellums"," Ronald V.",NA
"D000530","Democratic","Pennsylvania","Deluzio, Christopher R.","Deluzio"," Christopher R.",NA
"D000627","Democratic","Florida","Demings, Val Butler","Demings"," Val Butler",NA
"D000595","Republican","South Carolina","DeMint, Jim","DeMint"," Jim",NA
"D000231","Republican","Connecticut","DeNardis, Lawrence J.","DeNardis"," Lawrence J.",NA
"D000612","Republican","California","Denham, Jeff","Denham"," Jeff",NA
"D000234","Democratic","South Dakota","Denholm, Frank E.","Denholm"," Frank E.",NA
"D000241","Republican","Indiana","Dennis, David W.","Dennis"," David W.",NA
